name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
Dacia_Logan___ohne_Extras__aber_TÜV_bis_2017_,privat,Angebot,2300,control,,2017,manuell,75,logan,60000,5,,dacia,nein
Mercedes_E_Klasse_Limousine_220_CDI,privat,Angebot,5199,control,,2017,automatik,150,e_klasse,150000,7,,mercedes_benz,
Volvo_XC90____7_Sitze____Leder_...,privat,Angebot,9999,control,,2017,manuell,0,,150000,0,,volvo,
NUR_NOCH_HEUTE!!!!_Opel_Astra_TÜV/AU_12.2017,privat,Angebot,550,control,,2017,automatik,100,astra,150000,0,benzin,opel,
Bmw_E36_318_IS_Compact_M_Paket,privat,Angebot,1850,control,,2017,manuell,140,3er,150000,12,benzin,bmw,
Q7_4.2_FSI_S_Line,privat,Angebot,15999,control,,2017,automatik,349,,150000,7,benzin,audi,ja
Golf_4_Special_Edition_1.9_tdi,privat,Angebot,2500,control,,2017,manuell,90,golf,150000,0,diesel,volkswagen,
Renault_Kangoo_TomTom_Edition_/_Standheizung,privat,Angebot,9470,control,,2017,manuell,0,kangoo,50000,11,benzin,renault,
Wer_verschenkt_Auto_mit_TÜV,privat,Angebot,0,control,,2017,,0,,5000,0,,volkswagen,
Opel_Astra_G_TÜV_bis_06_2017,privat,Angebot,1300,control,,2017,manuell,75,astra,150000,3,benzin,opel,nein
Renault_Twingo__Zu_verkaufen!_!!,privat,Angebot,950,control,,2017,manuell,54,twingo,125000,0,benzin,renault,nein
Fiat_doblo_malibu,privat,Angebot,3900,control,,2018,manuell,76,doblo,150000,9,,fiat,nein
Seat_Leon,privat,Angebot,4999,control,,2018,manuell,102,leon,100000,8,benzin,seat,
Ford_mondeo_1.8_16v_/_TÜV_2017_/_1._Hand,privat,Angebot,0,control,,2017,automatik,115,mondeo,100000,3,,ford,ja
Tausche_Golf_4_mit_TÜV___AHK___sauber_und_gepflegter_Zustand,privat,Angebot,1,control,,2018,manuell,75,golf,150000,5,benzin,volkswagen,nein
PASSAT_Blue_TDI,privat,Angebot,16500,control,,2018,automatik,140,passat,50000,11,diesel,volkswagen,
Tausche_T4_2_5ltr_151PS_Diesel,privat,Angebot,0,control,,2017,manuell,151,transporter,150000,11,diesel,volkswagen,
SPRINTER_DER_STADTREINIGUNG_WORMS_MIT_NEUEM_TÜV,privat,Angebot,2700,control,,2017,manuell,0,sprinter,100000,0,diesel,mercedes_benz,
Super_Renault_megane,privat,Angebot,700,control,,2018,manuell,0,megane,150000,0,,renault,nein
VW_Beetle_1_4TSI_Design_Farbe_Schwaz_205_PS,privat,Angebot,15900,control,,2017,manuell,205,beetle,30000,8,,volkswagen,
Seat_Ibiza_16V,privat,Angebot,7350,control,,2017,manuell,86,ibiza,60000,4,benzin,seat,nein
Golf_4_Variant_1.6__77kW___105PS,privat,Angebot,1799,control,,2017,,0,,150000,1,,volkswagen,
Audi_A4_Avant_Ambition_2.0_TDI__Navi/AHK/_Xenon,privat,Angebot,14200,control,,2017,automatik,143,a4,125000,11,,audi,nein
Smart_Roadster,privat,Angebot,0,control,,2017,,0,roadster,150000,0,benzin,smart,ja
1er_BMW_sport_paket_TOP_ZUSTAND_alpin,privat,Angebot,18000,control,,2018,manuell,132,1er,60000,2,benzin,bmw,
Vw_passat,privat,Angebot,2400,control,,2017,manuell,131,,150000,0,,volkswagen,nein
Touareg_3l._V6,privat,Angebot,12500,control,,2017,,224,touareg,150000,7,diesel,volkswagen,
Mazda_3_2.0_150ps_xenon,privat,Angebot,5500,control,,2018,manuell,150,3_reihe,125000,2,benzin,mazda,nein
VW_Polo_6N2,privat,Angebot,890,control,,2017,manuell,60,polo,150000,9,benzin,volkswagen,ja
Opel_corsa_Eco_TÜV_NEU,privat,Angebot,990,control,,2018,manuell,54,corsa,90000,1,,opel,nein
Opel_corsa_.1.2_Tuv_1_jahr,privat,Angebot,890,control,,2017,manuell,0,corsa,150000,6,benzin,opel,nein
Opel_Astra_G_CC_1.6,privat,Angebot,1350,control,,2017,manuell,75,astra,150000,0,benzin,opel,
Peugeot_206_5_Tuer_tuev_2017,privat,Angebot,1000,control,,2017,manuell,75,2_reihe,150000,10,,peugeot,
Astra_g_cc_1_6_l__klima_tuev_neu,privat,Angebot,1650,control,,2018,manuell,75,astra,125000,4,,opel,
Schoenes_Familien_Auto,privat,Angebot,700,control,,2017,manuell,125,mondeo,150000,3,,ford,ja
Opel_astra_tausche_oder_verkaufe,privat,Angebot,4899,control,,2018,manuell,0,astra,125000,1,benzin,opel,nein
Vw_Passat_1.9_Tdi,privat,Angebot,2500,control,,2018,manuell,101,passat,150000,0,diesel,volkswagen,
Golf_5_1_9_Tdi_DSG,privat,Angebot,6200,control,,2018,automatik,105,golf,125000,6,diesel,volkswagen,
Audi_A3___gepflegt,privat,Angebot,2000,control,,2017,manuell,140,a3,100000,4,diesel,audi,nein
2009_passat_cc,privat,Angebot,13000,control,,2017,manuell,140,cc,150000,10,,volkswagen,nein
VW_GOLF_V_1.9,privat,Angebot,4700,control,,2017,manuell,105,,150000,0,diesel,volkswagen,
Verkaufe_meinen_gepflegten_VW_POLO_9n_1.4fsi,privat,Angebot,2950,control,,2017,manuell,86,polo,150000,11,benzin,volkswagen,nein
Vw_Polo_1.4_Comfortline_Top_Zustand,privat,Angebot,7990,control,,2017,manuell,86,polo,60000,9,benzin,volkswagen,nein
Hallo_ich_verkaufe_hier_meine_zuverlaessige_Passat_TDI,privat,Angebot,0,control,,2017,automatik,140,passat,150000,8,diesel,volkswagen,
vek._ford_sierra,privat,Angebot,0,control,,2018,manuell,145,andere,150000,10,benzin,ford,nein
Golf_3_Volkswagen,privat,Angebot,950,control,,2017,,60,golf,150000,7,benzin,volkswagen,nein
Opel_Astra_G_Edition_100_1.6_75_PS_schwarz_Top!_TÜV_10/2017,privat,Angebot,1000,control,,2017,manuell,75,,150000,5,benzin,opel,nein
Opel_Astra_mit_TÜV_bis_Maerz_2017,privat,Angebot,350,control,,2017,manuell,64,astra,150000,11,benzin,opel,ja
Peugeot_307_Kombi_*_motorschaden*,privat,Angebot,999,control,,2017,manuell,88,3_reihe,150000,6,,peugeot,nein
Opel_Astra,privat,Angebot,15000,control,,2017,automatik,140,astra,30000,11,benzin,opel,nein
Citroen_C2_zu_verkaufen,privat,Angebot,2400,control,,2017,manuell,60,c2,80000,6,benzin,citroen,nein
Smart_Fortwo,privat,Angebot,1980,control,,2017,,54,fortwo,125000,3,benzin,smart,nein
Lancia_Elefantino__ein_Jahr_TÜV,privat,Angebot,750,control,,2017,manuell,55,elefantino,125000,0,benzin,lancia,nein
Caddy_Volkswagen,privat,Angebot,9400,control,,2018,manuell,75,caddy,80000,12,diesel,volkswagen,nein
Ford_cougar_v6,privat,Angebot,3999,control,,2017,manuell,170,andere,90000,10,,ford,nein
VW_POLO_9N_1.4_75PS_TÜV_01.2018,privat,Angebot,4200,control,,2018,manuell,75,polo,100000,1,benzin,volkswagen,nein
Golf_7_tsi,privat,Angebot,18900,control,,2017,automatik,140,,50000,11,benzin,volkswagen,nein
Vw_golf_4_gti__1._8_t,privat,Angebot,1200,control,,2017,manuell,150,golf,150000,4,,volkswagen,nein
Audi_A3___119200_km___Klima_Sitzheizung_Einparkhilfe__HU_01/2018_,privat,Angebot,3950,control,,2018,manuell,102,a3,125000,12,benzin,audi,nein
Peugeot_206cc_2.0_Benziner___TÜV___FEST_PREIS_!!,privat,Angebot,1499,control,,2017,manuell,136,,150000,12,,peugeot,nein
Opel_Meriva_1_7_CDTI_Diesel_101_PS_Euro4_Tuev_bis_04.2017,privat,Angebot,1100,control,,2017,manuell,101,meriva,150000,12,diesel,opel,
Seat_Ibiza_FR,privat,Angebot,8999,control,,2018,manuell,143,ibiza,150000,11,diesel,seat,nein
Mercedes_Sprinter_216_CDI_02/2017,privat,Angebot,0,control,,2017,manuell,163,sprinter,150000,5,,mercedes_benz,
Audi_80_2.0e,privat,Angebot,550,control,,2017,manuell,116,,150000,0,benzin,audi,nein
Renault_Scenic_1.9dci_turbo_neu_8fach_Teilleder_Klima_Tuev,privat,Angebot,1900,control,,2017,manuell,120,scenic,150000,0,diesel,renault,nein
Dubi_Neu_Ulm,privat,Angebot,1100,control,,2017,manuell,102,,150000,0,benzin,mercedes_benz,
Suche_calibra_innenaustattung,privat,Angebot,0,control,,2017,,170,calibra,150000,4,,opel,
Mercedes_Sprinter_316_cdi,privat,Angebot,10400,control,,2017,manuell,0,sprinter,150000,6,diesel,mercedes_benz,
Fiesta_Futura_1.Hand_Klima_el._Fenster_ZV_TÜV_NEU,privat,Angebot,1400,control,,2018,manuell,60,fiesta,125000,12,benzin,ford,nein
opel_astra_g_cc_1.6_zu_verkaufen,privat,Angebot,1100,control,,2017,manuell,75,astra,150000,6,benzin,opel,
Bmw_320i_4_Tueren_eventuell_Tausch....,privat,Angebot,1399,control,,2018,manuell,150,3er,150000,2,,bmw,nein
Renault_Kangoo_Mod._2003_1_5_DCI,privat,Angebot,1280,control,,2017,manuell,82,kangoo,150000,11,diesel,renault,
VW_polo_6n_unfall_TÜV_2017.05_/_57000_km_original,privat,Angebot,400,control,,2017,manuell,60,polo,60000,7,,volkswagen,ja
Smart_for_two_TÜV_bis_Juli_2017,privat,Angebot,2350,control,,2017,automatik,60,fortwo,70000,4,,smart,nein
##_1_9_TDI_Golf_5_Scheckheft_gepflegt_##,privat,Angebot,4300,control,,2017,manuell,105,golf,150000,0,diesel,volkswagen,
"BMW_E91_320D__M_PAKET__Navi__Xenon__19""",privat,Angebot,9950,control,,2017,manuell,163,,150000,8,diesel,bmw,nein
Opel_Vectra_B_||_TAUSCH_!,privat,Angebot,0,control,,2017,manuell,0,,150000,2,benzin,opel,nein
Golf_5_GTi_original_200ps_alles_eingetragen!,privat,Angebot,6500,control,,2017,automatik,200,golf,150000,0,benzin,volkswagen,
Fiat_stilo_top_zustand,privat,Angebot,2200,control,,2017,manuell,103,,125000,11,,fiat,nein
Smart_mit_Tuev,privat,Angebot,1650,control,,2017,automatik,54,,125000,1,benzin,smart,
OPEL_ASTRA_CARAVAN,privat,Angebot,800,control,,2017,,0,,150000,0,benzin,opel,
Golf_3_Bastlerfahrzeug,privat,Angebot,750,control,,2017,manuell,60,golf,90000,0,,volkswagen,ja
BMW_316_i_TÜV_bis__03.2017,privat,Angebot,900,control,,2017,,102,,150000,6,,bmw,
Golf_III__TÜV/AU_neu,privat,Angebot,900,control,,2018,manuell,75,golf,150000,4,benzin,volkswagen,nein
Honda_Crx_del_sol_ESI_unverbastelt,privat,Angebot,2850,control,,2017,manuell,125,cr_reihe,150000,4,benzin,honda,nein
Keine_Reservierung_._BLACK_MAGIC_FORD_FIESTA_TÜV_neu,privat,Angebot,3700,control,,2018,manuell,75,fiesta,100000,10,benzin,ford,nein
Vw_jetta_1.9_Diesel_Automatik,privat,Angebot,3000,control,,2017,automatik,105,jetta,150000,8,,volkswagen,ja
Renault_Twingo,privat,Angebot,600,control,,2017,manuell,58,twingo,150000,0,,renault,
Porsche_911_Cabrio_/_996_carrera_2_/_Motor_15tkm_/_Top_Zustand,privat,Angebot,26500,control,,2018,manuell,300,911,150000,3,,porsche,nein
Golf_4_1.4_mit_75_PS,privat,Angebot,1475,control,,2017,manuell,75,golf,150000,7,,volkswagen,nein
Hallo_ihr_lieben,privat,Angebot,1000,control,,2018,manuell,0,,100000,0,benzin,renault,nein
Mercedes_Benz_A_200_CDI_DPF__verlaengerb._MB_Garantie_b.6_2016,privat,Angebot,10900,control,,2017,manuell,140,a_klasse,80000,7,diesel,mercedes_benz,nein
Renault_Clio_1.2_mit_Tuev_bis_03/2018,privat,Angebot,0,control,,2018,manuell,0,clio,150000,3,benzin,renault,
Bmw_320i_coupe,privat,Angebot,2000,control,,2017,automatik,0,3er,150000,3,benzin,bmw,nein
Golf_5_2.0_TDI,privat,Angebot,3990,control,,2017,manuell,140,golf,150000,6,diesel,volkswagen,
Opel_Astra_H_1_3cdti_90_PS_Export_bevorzugt,privat,Angebot,3500,control,,2017,manuell,90,astra,150000,5,,opel,nein
Renault_Kangoo,privat,Angebot,950,control,,2017,manuell,0,kangoo,150000,5,benzin,renault,ja
VW_Jetta_1_mit__H_Kennzeichen_TÜV_Neu___kein_Rallye_GTI_16V__,privat,Angebot,2800,control,,2018,manuell,70,jetta,70000,2,,volkswagen,nein
Polo_6n_1_4l_60_ps,privat,Angebot,1500,control,,2017,manuell,60,polo,150000,6,,volkswagen,
Mercedes_Benz_E_200_CDI,privat,Angebot,2450,control,,2018,manuell,116,e_klasse,150000,7,diesel,mercedes_benz,nein
Golf_4_*Orange*,privat,Angebot,2100,control,,2018,manuell,75,golf,5000,0,,volkswagen,nein
BMW_E36_323ti_Compact,privat,Angebot,620,control,,2017,manuell,170,3er,150000,11,benzin,bmw,ja
BMW_X5_e70_3.0d_Sportpaket,privat,Angebot,21500,control,,2017,automatik,0,,150000,0,diesel,bmw,nein
Ford_Fiesta_1.3_FUN_mit_TÜV,privat,Angebot,2000,control,,2017,manuell,69,fiesta,150000,11,benzin,ford,
Rentnergepflegter_Mercedes_A_140_/_top_Zustand_mit_fast_neuem_TÜV,privat,Angebot,2450,control,,2017,manuell,82,a_klasse,90000,11,benzin,mercedes_benz,nein
MAZDA_6_IN_SEHR_GUTER_ZUSTAND,privat,Angebot,5999,control,,2017,manuell,120,6_reihe,60000,11,benzin,mazda,nein
Golf_4_aus_1._Hand,privat,Angebot,1600,control,,2017,manuell,101,golf,150000,3,benzin,volkswagen,nein
Verkaufe_einen_Audi_a3,privat,Angebot,1600,control,,2018,manuell,128,a3,150000,0,benzin,audi,
Das_Auto_ist_zu_klein,privat,Angebot,2399,control,,2017,manuell,0,,150000,1,benzin,smart,nein
Ford_Focus,privat,Angebot,0,control,,2017,manuell,0,focus,150000,0,,ford,
Honda_Accord_Coupe_3.0_V6_Scheckheft_gepflegt,privat,Angebot,2250,control,,2017,automatik,200,,150000,8,benzin,honda,nein
>>>Gepflegter_Megane<<<,privat,Angebot,1500,control,,2017,manuell,95,megane,150000,5,,renault,nein
VW_Touran_1_6_fsi_TÜV9/2017,privat,Angebot,5000,control,,2017,manuell,116,touran,150000,9,benzin,volkswagen,nein
Opel_Corsa_1_4_16V_Color_Edition,privat,Angebot,6900,control,,2018,manuell,87,corsa,70000,4,benzin,opel,
E39_528i_an_Bastler,privat,Angebot,0,control,,2017,manuell,193,5er,150000,4,,bmw,ja
Nissan_Almera_N16__1.5__120571_Km__4/5_Tuerer__TÜV_bis_Juli_2017,privat,Angebot,1750,control,,2017,manuell,90,almera,125000,2,benzin,nissan,nein
VW_Eos_1.4_TSI_BlueMotion_Sport&Style_8Fach_bereift_top_Zustand,privat,Angebot,17900,control,,2017,manuell,122,eos,50000,3,benzin,volkswagen,nein
Fiat_ducato_maxi_2.3_120ps_tuef_2017,privat,Angebot,6000,control,,2017,manuell,120,ducato,150000,10,diesel,fiat,nein
Mecedes_311_CDI_Koffersprinter,privat,Angebot,7999,control,,2017,manuell,109,sprinter,150000,2,,mercedes_benz,
Audi_a_6__V6_mit_gasanlage,privat,Angebot,3800,control,,2017,manuell,165,a6,150000,10,benzin,audi,nein
Hyundai_Atos_1.0_TÜV/AU_bis_04/2017,privat,Angebot,699,control,,2017,manuell,54,,150000,5,benzin,hyundai,nein
VW_Passat_Kombi_mit_fast_neuen_Allwetterreifen_und_neuen_TÜV,privat,Angebot,0,control,,2017,manuell,101,passat,150000,9,benzin,volkswagen,ja
Fiat_Ducato_Kastenwagen_Maxi_3_0_L_158_Ps_Bj._2007_Lkw_Zulassung,privat,Angebot,7500,control,,2018,manuell,158,ducato,150000,0,diesel,fiat,
Silberner_BMW_520_I,privat,Angebot,2200,control,,2017,automatik,0,5er,150000,0,benzin,bmw,
opel_corsa_1_4l_60ps__tuev_neu_3_2018,privat,Angebot,790,control,,2018,manuell,60,corsa,125000,6,benzin,opel,
Bmw_318_bj_2001,privat,Angebot,1290,control,,2017,manuell,0,3er,150000,3,,bmw,
Grande_Punto_4_tuerig_Klima_1_4L_8v.Euro_4._2_Hand,privat,Angebot,2700,control,,2017,manuell,77,punto,150000,9,benzin,fiat,
Passat_3b_1.8_tuev_klimatronic,privat,Angebot,999,control,,2017,manuell,125,passat,150000,0,,volkswagen,nein
Polo_9n_1.4_16V_75PS,privat,Angebot,2399,control,,2018,manuell,75,polo,150000,6,benzin,volkswagen,nein
Audi_90_2.3_TÜV,privat,Angebot,0,control,,2017,manuell,136,90,125000,0,,audi,ja
Audi_A3_5trg_Tuev_Neu_Vollausttaung,privat,Angebot,3300,control,,2018,,0,,150000,11,benzin,audi,nein
verkaufe_ein_kia,privat,Angebot,650,control,,2017,manuell,0,sportage,150000,0,,kia,
Opel_Astra_G_TÜV_bis_11.2017,privat,Angebot,790,control,,2017,manuell,75,astra,150000,12,benzin,opel,
Kleiner_roter_Flitzer___ideal_fuer_Bastler_,privat,Angebot,350,control,,2017,manuell,100,3er,125000,0,benzin,bmw,
Opel_astra_h_1_7_cdti,privat,Angebot,3450,control,,2017,manuell,101,,150000,0,diesel,opel,
Subaru_Impreza_Automatik__115_PS__Silber__Winterreifen,privat,Angebot,1350,control,,2017,automatik,115,impreza,150000,0,,subaru,
Vw_Touran_2.0_Diesel,privat,Angebot,5200,control,,2017,manuell,140,touran,150000,10,,volkswagen,nein
?_Hyundai_i30_/_TÜV_&_INSPEKTION_NEU_?,privat,Angebot,5100,control,,2018,manuell,0,i_reihe,100000,6,benzin,hyundai,nein
Peugeot_106_rally,privat,Angebot,400,control,,2017,manuell,75,1_reihe,150000,8,benzin,peugeot,nein
Verkaufe_sharan_184000_km_mit_schekeft,privat,Angebot,3099,control,,2017,manuell,116,sharan,150000,11,diesel,volkswagen,nein
Ford_Fiesta_fahrbereit,privat,Angebot,599,control,,2017,,0,,150000,0,benzin,ford,
Citroën_xara_Picasso,privat,Angebot,800,control,,2017,manuell,115,andere,150000,11,benzin,citroen,
VW_Golf_4_TDI,privat,Angebot,1999,control,,2018,manuell,90,golf,150000,11,diesel,volkswagen,nein
Suche__Kleinwagen_bis_1500_€,privat,Angebot,0,control,,2018,,0,,50000,0,,sonstige_autos,
fiat_lencia,privat,Angebot,800,control,,2017,manuell,60,ypsilon,150000,3,benzin,lancia,nein
Mercedes_CLK_mit_LPG_Autogas,privat,Angebot,1600,control,,2017,,213,clk,150000,3,lpg,mercedes_benz,
Mercedes_220_cdi_Avantgarde,privat,Angebot,16500,control,,2018,manuell,170,c_klasse,150000,12,diesel,mercedes_benz,nein
Renault_Clio_1.4,privat,Angebot,1100,control,,2017,manuell,75,clio,5000,0,,renault,nein
BMW_520_i_zu_verkaufen,privat,Angebot,12000,control,,2017,manuell,0,,150000,8,benzin,bmw,nein
Passat_Variant_3c_Highline_Ahk_DSG_TDI_Schaltwippen_Voll,privat,Angebot,8888,control,,2018,automatik,140,passat,150000,11,,volkswagen,nein
Bastler_Auto,privat,Angebot,300,control,,2017,,0,focus,150000,0,,ford,ja
Fiat_500_Sport_1.4_16V_100HP_1_Hand_Zahnriemen/Service_Neu,privat,Angebot,5200,control,,2017,manuell,100,500,70000,11,,fiat,nein
Polo_1.4_TDI,privat,Angebot,2950,control,,2017,manuell,75,polo,150000,7,diesel,volkswagen,nein
Peugeout_307_TÜV_8_FACH_BEREIFT_ANHÄNGER_KUPPLUNG,privat,Angebot,1600,control,,2017,manuell,109,,150000,9,,peugeot,nein
VW_passat_Kombi_mit_Anhaengerkupplung,privat,Angebot,1850,control,,2018,manuell,0,passat,150000,10,,volkswagen,nein
VW_Caddy__noch_ueber_1.Jahr_TÜV_,privat,Angebot,550,control,,2017,manuell,0,caddy,150000,10,benzin,volkswagen,
Audi_S3_8L,privat,Angebot,11500,control,,2017,manuell,225,,150000,3,,audi,nein
VW_Golf_1.4,privat,Angebot,1699,control,,2017,manuell,75,golf,150000,10,benzin,volkswagen,nein
Smart_Micro_hybrid_DRIVE,privat,Angebot,3500,control,,2017,automatik,0,fortwo,70000,12,,smart,nein
Mazda_323F_Sporty,privat,Angebot,1550,control,,2018,manuell,98,3_reihe,150000,2,benzin,mazda,
SUCHE_STUDENTENWAGEN_BIS_800€_Opel_Corsa,privat,Angebot,0,control,,2017,,0,corsa,150000,0,,opel,nein
Audi_a3_fahrbereit_mit_Tuev,privat,Angebot,900,control,,2017,manuell,0,,150000,4,,audi,
Golf_4_Diesel_Motor_und_Getriebe_TOP,privat,Angebot,2000,control,,2017,manuell,101,golf,150000,0,diesel,volkswagen,nein
Golf_VI_comfortline,privat,Angebot,7800,control,,2017,manuell,102,golf,125000,0,benzin,volkswagen,
VW_Golf_III_Baujahr_92,privat,Angebot,300,control,,2017,manuell,60,golf,150000,0,benzin,volkswagen,
Bmw_316_ti,privat,Angebot,3600,control,,2017,automatik,0,3er,90000,12,benzin,bmw,nein
***Polo_1.2_Style~Klima~Tempomat~Sitzheizung~Parkpilot***,privat,Angebot,8999,control,,2017,manuell,60,polo,50000,12,benzin,volkswagen,nein
Mercedes_E220_Avantgarde_DPF,privat,Angebot,9200,control,,2018,automatik,150,e_klasse,150000,0,,mercedes_benz,nein
Golf_1_4___16_V__2.Hand_Tuev__05.2017,privat,Angebot,2300,control,,2017,manuell,0,golf,80000,3,benzin,volkswagen,nein
Peugeot_306_TÜV_NEU,privat,Angebot,900,control,,2018,manuell,88,3_reihe,150000,10,,peugeot,nein
Golf_4_gti_1.8t_agu__Turbo_tuning,privat,Angebot,3500,control,,2017,manuell,200,golf,150000,0,,volkswagen,
VW_Jetta_1_6_**_1.Hand**_Rentnerfahrzeug,privat,Angebot,6800,control,,2017,manuell,102,jetta,60000,3,benzin,volkswagen,nein
Ford_S_Max_TDCI_TueV_neu__fast_Vollausstattung,privat,Angebot,7000,control,,2018,manuell,140,,150000,0,,ford,nein
Opel_Astra_G_CC,privat,Angebot,0,control,,2017,manuell,101,astra,125000,4,benzin,opel,nein
Auto_ist__gut,privat,Angebot,1350,control,,2017,,85,ypsilon,150000,0,benzin,lancia,
Nissan_Micra,privat,Angebot,799,control,,2018,manuell,0,micra,150000,10,,nissan,nein
Auto_in_Takt,privat,Angebot,1020,control,,2017,manuell,60,corsa,150000,7,,opel,ja
Opel_Astra_G_Coupe_Motorschaden,privat,Angebot,699,control,,2017,manuell,116,,150000,4,,opel,
Volvo_XC90____7,privat,Angebot,9999,control,,2017,manuell,0,,150000,0,,volvo,
Opel_Signum__Leder__Navi___usw,privat,Angebot,3499,control,,2017,automatik,218,signum,150000,7,benzin,opel,
Vw_polo_6n_/_winterauto_/_kleinwagen,privat,Angebot,500,control,,2017,manuell,0,polo,150000,1,benzin,volkswagen,nein
Mercedes_Benz_SLK_230_Kompressor_R170_Cabrio,privat,Angebot,5500,control,,2018,manuell,0,slk,150000,0,,mercedes_benz,nein
BMW_520ia__e28,privat,Angebot,4500,control,,2017,automatik,126,5er,150000,3,benzin,bmw,
Mercedes_Benz_220_CDI_w203_TÜV_04/2017,privat,Angebot,2300,control,,2017,automatik,148,c_klasse,150000,5,,mercedes_benz,nein
OPEL_ASTRA_CARAVAN,privat,Angebot,800,control,,2017,,0,,150000,0,,opel,
Tausch!_Audi_A6_3.0_Tdi_Gewinde___20_Zoll___tief,privat,Angebot,0,control,,2017,automatik,232,a6,5000,0,diesel,audi,
Opel_Vectra_A_CC,privat,Angebot,699,control,,2017,manuell,116,vectra,150000,3,,opel,nein
Renault_kangoo,privat,Angebot,2700,control,,2017,manuell,75,kangoo,125000,3,,renault,nein
Schoenes_Peugeot_Cabrio_von_Älterer_Dame__9300_KM_!!!,privat,Angebot,14250,control,,2018,manuell,120,2_reihe,10000,4,,peugeot,nein
Opel_Corsa_zu_verkaufen_mit_TÜV_Automatikgetriebe,privat,Angebot,500,control,,2017,automatik,60,corsa,150000,0,,opel,
Audi_a3_Sportback_S_line,privat,Angebot,5000,control,,2017,automatik,170,a3,150000,8,diesel,audi,ja
top_Fiat_bravo_1.9_jtd_bj_2007,privat,Angebot,3800,control,,2018,manuell,150,bravo,150000,0,diesel,fiat,nein
VW_golf_1.6_tuev_01/2017,privat,Angebot,350,control,,2017,manuell,75,golf,150000,7,benzin,volkswagen,
Renault_Espace_2.0_Benzin,privat,Angebot,999,control,,2017,manuell,136,espace,150000,7,,renault,nein
Skoda_Octavia_RS_2.0_TDI_Challenge_Paket,privat,Angebot,30500,control,,2018,manuell,184,octavia,10000,7,diesel,skoda,nein
Gelegenheit,privat,Angebot,1600,control,,2018,manuell,0,kangoo,150000,0,benzin,renault,
Mercedes_C_200_cdi_Avantgarde,privat,Angebot,4900,control,,2018,,0,c_klasse,150000,1,diesel,mercedes_benz,nein
Citroen_Berlingo_Chrono_Multispace__1._Hand__Top_Zustand,privat,Angebot,2300,control,,2017,manuell,109,berlingo,150000,7,benzin,citroen,nein
Opel_Astra_1.6_Tuev_und_Au_bis_01.2017,privat,Angebot,499,control,,2017,manuell,75,astra,150000,6,,opel,nein
Golf_2_70_Ps_Tausch_moeglich,privat,Angebot,0,control,,2017,manuell,70,golf,150000,3,benzin,volkswagen,
Opel_Omega_2.5_16v_mit_TÜV_bis_April_2017,privat,Angebot,600,control,,2017,,180,omega,150000,0,benzin,opel,
Bmw_316_I,privat,Angebot,1500,control,,2017,manuell,0,3er,150000,2,benzin,bmw,
Der_Fiat_punto,privat,Angebot,0,control,,2017,manuell,55,punto,100000,5,,fiat,nein
